"","inuidur1","female","black","othrace","dep1","dep2","q2","q3","q4","q5","q6","agelt35","agegt54","durable","lusd","husd","tg"
"1256",3.43398720448515,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"1257",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1258",0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"1259",2.56494935746154,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1260",2.07944154167984,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"1261",2.19722457733622,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"1262",1.38629436111989,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1263",2.30258509299405,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"1264",2.56494935746154,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1265",3.04452243772342,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1266",0.693147180559945,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"1267",1.94591014905531,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"1268",0.693147180559945,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1269",1.79175946922805,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1270",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1271",3.2188758248682,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"1272",2.70805020110221,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"1273",3.29583686600433,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1274",3.29583686600433,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1275",3.29583686600433,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1276",2.39789527279837,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1277",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1278",3.29583686600433,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
"1279",0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1280",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"1281",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"1282",2.39789527279837,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"1283",2.56494935746154,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"1284",0.693147180559945,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1285",2.70805020110221,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1286",2.30258509299405,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"1287",2.39789527279837,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
"1288",3.29583686600433,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1289",1.38629436111989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1290",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1291",1.38629436111989,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1292",1.94591014905531,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1293",0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1294",2.39789527279837,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1295",2.56494935746154,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"1296",3.29583686600433,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"1297",0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1298",3.04452243772342,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"1299",2.94443897916644,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
"1300",1.09861228866811,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
"1301",3.29583686600433,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1302",3.29583686600433,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"1303",0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1304",2.56494935746154,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
"1305",3.17805383034795,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"1306",2.94443897916644,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1307",0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"1308",3.29583686600433,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1309",3.25809653802148,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
"1310",2.39789527279837,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"1311",3.29583686600433,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"1312",2.63905732961526,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1313",2.19722457733622,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"1314",1.6094379124341,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"1315",3.25809653802148,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"1316",0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"1317",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"1318",2.56494935746154,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1319",3.29583686600433,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1320",1.38629436111989,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1321",2.63905732961526,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"1322",1.09861228866811,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"1323",2.99573227355399,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1324",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"1325",2.19722457733622,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"1326",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"1327",1.38629436111989,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"1328",2.30258509299405,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1329",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"1330",2.70805020110221,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"1331",0.693147180559945,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"1332",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"1333",3.29583686600433,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"1334",0.693147180559945,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
"1335",3.13549421592915,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"1336",3.25809653802148,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"1337",0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
"1338",0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"1339",1.94591014905531,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"1340",3.29583686600433,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1341",1.79175946922805,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"1342",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"1343",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"1344",3.29583686600433,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"1345",2.89037175789616,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"1346",2.07944154167984,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"1347",3.29583686600433,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"1348",2.63905732961526,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"1349",1.6094379124341,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"1350",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"1351",3.17805383034795,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"1352",3.29583686600433,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1353",3.29583686600433,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
"1354",3.29583686600433,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"1355",3.3322045101752,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
"1356",3.29583686600433,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1357",2.07944154167984,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"1358",3.29583686600433,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1359",3.29583686600433,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1360",3.04452243772342,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
"1361",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"1362",3.09104245335832,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"1363",3.29583686600433,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"1364",0.693147180559945,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"1365",3.29583686600433,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1366",1.6094379124341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1367",0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"1368",3.25809653802148,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"1369",2.63905732961526,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1370",3.29583686600433,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1371",3.29583686600433,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1372",0.693147180559945,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1373",2.30258509299405,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"1374",1.6094379124341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1375",2.484906649788,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1376",3.29583686600433,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"1377",2.83321334405622,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1378",3.29583686600433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"1379",1.79175946922805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1380",2.39789527279837,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
"1381",3.04452243772342,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"1382",3.3322045101752,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"1383",2.70805020110221,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"1384",1.6094379124341,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"1385",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1386",3.29583686600433,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"1387",2.07944154167984,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
"1388",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1389",2.56494935746154,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"1390",1.79175946922805,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1391",3.29583686600433,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"1392",1.79175946922805,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1393",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"1394",1.79175946922805,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1395",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1396",2.94443897916644,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"1397",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"1398",3.3322045101752,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1399",1.79175946922805,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"1400",0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"1401",2.63905732961526,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1402",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1403",1.79175946922805,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1404",3.29583686600433,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"1405",3.29583686600433,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1406",2.77258872223978,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1407",3.29583686600433,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
"1408",3.2188758248682,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"1409",3.29583686600433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1410",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1411",2.77258872223978,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1412",2.19722457733622,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"1413",1.09861228866811,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
"1414",3.25809653802148,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1415",3.29583686600433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1416",0.693147180559945,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1417",2.30258509299405,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"1418",1.38629436111989,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1419",2.77258872223978,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"1420",0.693147180559945,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"1421",2.07944154167984,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1422",3.2188758248682,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"1423",1.09861228866811,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"1424",2.39789527279837,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1425",2.70805020110221,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"1426",1.6094379124341,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"1427",3.29583686600433,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"1428",0.693147180559945,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
"1429",0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1
"1430",3.09104245335832,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"1431",2.19722457733622,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"1432",2.83321334405622,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1433",2.83321334405622,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1434",0.693147180559945,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1435",2.99573227355399,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"1436",2.89037175789616,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"1437",2.39789527279837,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"1438",0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"1439",0.693147180559945,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"1440",2.30258509299405,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"1441",2.94443897916644,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"1442",2.83321334405622,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"1443",3.29583686600433,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"1444",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"1445",0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"1446",2.70805020110221,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"1447",0.693147180559945,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1448",2.30258509299405,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"1449",3.29583686600433,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"1450",2.19722457733622,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
"1451",3.95124371858143,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1452",3.63758615972639,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"1453",2.484906649788,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
"1454",3.29583686600433,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1455",2.83321334405622,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"1456",2.07944154167984,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"1457",3.29583686600433,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1458",1.09861228866811,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"1459",2.94443897916644,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"1460",1.94591014905531,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"1461",1.09861228866811,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"1462",1.09861228866811,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"1463",3.13549421592915,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1464",3.29583686600433,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"1465",3.40119738166216,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1466",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1467",2.83321334405622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1468",2.39789527279837,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1469",3.29583686600433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1470",2.63905732961526,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
"1471",2.39789527279837,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"1472",3.29583686600433,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1473",2.89037175789616,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"1474",2.83321334405622,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1475",0.693147180559945,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"1476",2.77258872223978,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
"1477",1.6094379124341,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"1478",2.484906649788,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1479",3.29583686600433,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"1480",3.09104245335832,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"1481",2.56494935746154,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1482",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"1483",2.484906649788,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"1484",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
"1485",3.17805383034795,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"1486",3.52636052461616,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"1487",3.29583686600433,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"1488",2.56494935746154,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
"1489",3.29583686600433,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"1490",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
"1491",1.6094379124341,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1492",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"1493",0.693147180559945,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
"1494",1.38629436111989,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"1495",3.29583686600433,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"1496",3.29583686600433,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"1497",3.29583686600433,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"1498",3.29583686600433,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"1499",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1500",2.39789527279837,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
"1501",3.36729582998647,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"1502",3.13549421592915,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
"1503",2.19722457733622,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"1504",2.07944154167984,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"1505",1.38629436111989,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
"1506",2.30258509299405,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"1507",2.07944154167984,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1508",2.30258509299405,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1509",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"1510",2.07944154167984,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"1511",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"1512",2.83321334405622,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"1513",0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
"1514",3.29583686600433,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"1515",3.09104245335832,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"1516",3.25809653802148,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"1517",2.63905732961526,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"1518",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1519",1.6094379124341,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"1520",1.09861228866811,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"1521",3.29583686600433,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"1522",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"1523",1.79175946922805,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"1524",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"1525",3.3322045101752,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"1526",3.29583686600433,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1527",1.6094379124341,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
"1528",2.83321334405622,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1529",2.99573227355399,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1530",3.29583686600433,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"1531",0.693147180559945,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
"1532",3.29583686600433,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"1533",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"1534",1.79175946922805,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"1535",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"1536",3.29583686600433,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
"1537",3.25809653802148,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
"1538",1.38629436111989,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1539",3.29583686600433,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
"1540",1.09861228866811,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"1541",3.17805383034795,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1542",3.29583686600433,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"1543",0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1544",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1545",3.29583686600433,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1546",1.09861228866811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1547",1.38629436111989,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1548",2.484906649788,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"1549",2.77258872223978,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
"1550",2.56494935746154,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
"1551",3.29583686600433,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"1552",3.29583686600433,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1553",2.484906649788,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1554",2.39789527279837,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
"1555",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"1556",2.39789527279837,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"1557",2.30258509299405,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1558",2.39789527279837,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"1559",3.29583686600433,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1560",3.13549421592915,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"1561",1.79175946922805,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"1562",1.94591014905531,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"1563",2.39789527279837,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"1564",3.29583686600433,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"1565",1.6094379124341,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"1566",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"1567",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"1568",3.25809653802148,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"1569",2.70805020110221,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
"1570",3.29583686600433,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1571",1.38629436111989,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"1572",3.29583686600433,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"1573",2.07944154167984,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"1574",2.39789527279837,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1575",0.693147180559945,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"1576",2.56494935746154,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1
"1577",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"1578",2.63905732961526,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
